,name_product,price_product,link_product,marca,description_product,color_product,condicion,images
20,Realme C33 Dual SIM 64 GB azul 4 GB RAM,600.000,https://www.mercadolibre.com.co/realme-c33-dual-sim-64-gb-azul-4-gb-ram/p/MCO19803018?pdp_filters=category:MCO1055#searchVariation=MCO19803018&position=21&search_layout=stack&type=product&tracking_id=72256173-8d73-4137-ad9a-c8efae8cdfd9,Realme,"Doble camara y mas detalles Sus 2 camaras traseras de 50 Mpx/0 3 Mpx te permitiran tomar imagenes con mas detalles y lograr efectos unicos como el famoso modo retrato de poca profundidad de campo   Ademas  el dispositivo cuenta con camara frontal de 5 Mpx para que puedas sacarte divertidas selfies o hacer videollamadas   Mas para ver Con su pantalla IPS de 6 5""  disfruta de colores intensos y mayor nitidez en todos tus contenidos   Mayor rendimiento Su memoria RAM de 4 GB permite que tu smartphone funcione de manera fluida y sin demoras al realizar distintas tareas  jugar o navegar   Desbloqueo facial y dactilar Maxima seguridad para que solo tu puedas acceder al equipo  Podras elegir entre el sensor de huella dactilar para habilitar el telefono en un toque  o el reconocimiento facial que permite un desbloqueo hasta un 30% mas rapido   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas   Gran capacidad de almacenamiento Con su memoria interna de 64 GB siempre tendras espacio para almacenar archivos y documentos importantes  Ademas  podras guardar peliculas  series y videos para reproducirlos cuando quieras sin conexion ",Azul,Nuevo,https://http2.mlstatic.com/D_NQ_NP_787462-MLA52234911345_112022-V.webp
21,Infinix Note 12 G96 Dual SIM 128 GB force black 8 GB RAM,1.118.900,https://www.mercadolibre.com.co/infinix-note-12-g96-dual-sim-128-gb-force-black-8-gb-ram/p/MCO19746154?pdp_filters=category:MCO1055#searchVariation=MCO19746154&position=22&search_layout=stack&type=product&tracking_id=72256173-8d73-4137-ad9a-c8efae8cdfd9,Infinix,Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 3 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Ademas  el dispositivo cuenta con camara frontal de 16 Mpx para que puedas sacarte divertidas selfies o hacer videollamadas   Capacidad y eficiencia Con su potente procesador y memoria RAM de 8 GB tu equipo alcanzara un alto rendimiento con gran velocidad de transmision de contenidos y ejecutara multiples aplicaciones a la vez sin demoras   Desbloqueo veloz con tu huella digital Con el sensor de huella digital  el acceso es seguro y podras desbloquearlo automaticamente con un toque   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ,Force black,Nuevo,https://http2.mlstatic.com/D_NQ_NP_999631-MLA52166168060_102022-V.webp
22,Samsung Galaxy S22 Ultra 5G (Snapdragon) Dual SIM 128 GB phantom black 8 GB RAM,4.399.900,https://www.mercadolibre.com.co/samsung-galaxy-s22-ultra-5g-snapdragon-dual-sim-128-gb-phantom-black-8-gb-ram/p/MCO19464566?pdp_filters=category:MCO1055#searchVariation=MCO19464566&position=23&search_layout=stack&type=product&tracking_id=72256173-8d73-4137-ad9a-c8efae8cdfd9,Samsung,"Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 4 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Perfecta para los amantes del plano detalle  Su zoom optico te ofrecera la posibilidad de realizar acercamientos sin que tus capturas pierdan calidad   Experiencia visual increible Mira tus series y peliculas favoritas con la mejor definicion a traves de su pantalla Dynamic AMOLED 2X de 6 8""  Disfruta de colores brillantes y detalles precisos en todos tus contenidos   Capacidad y eficiencia Con su potente procesador y memoria RAM de 8 GB tu equipo alcanzara un alto rendimiento con gran velocidad de transmision de contenidos y ejecutara multiples aplicaciones a la vez sin demoras   Desbloqueo facial y dactilar Maxima seguridad para que solo tu puedas acceder al equipo  Podras elegir entre el sensor de huella dactilar para habilitar el telefono en un toque  o el reconocimiento facial que permite un desbloqueo hasta un 30% mas rapido   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ",Phantom black,Nuevo,https://http2.mlstatic.com/D_NQ_NP_910034-MLA50478714761_062022-V.webp
23,Samsung Galaxy S22 Ultra 5G (Snapdragon) 512 GB phantom black 12 GB RAM,5.519.908,https://www.mercadolibre.com.co/samsung-galaxy-s22-ultra-5g-snapdragon-512-gb-phantom-black-12-gb-ram/p/MCO18945403?pdp_filters=category:MCO1055#searchVariation=MCO18945403&position=24&search_layout=stack&type=product&tracking_id=72256173-8d73-4137-ad9a-c8efae8cdfd9,Samsung,"Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 4 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Perfecta para los amantes del plano detalle  Su zoom optico te ofrecera la posibilidad de realizar acercamientos sin que tus capturas pierdan calidad   Experiencia visual increible Mira tus series y peliculas favoritas con la mejor definicion a traves de su pantalla Dynamic AMOLED 2X de 6 8""  Disfruta de colores brillantes y detalles precisos en todos tus contenidos   Capacidad y eficiencia Con su potente procesador y memoria RAM de 12 GB tu equipo alcanzara un alto rendimiento con gran velocidad de transmision de contenidos y ejecutara multiples aplicaciones a la vez sin demoras   Desbloqueo facial y dactilar Maxima seguridad para que solo tu puedas acceder al equipo  Podras elegir entre el sensor de huella dactilar para habilitar el telefono en un toque  o el reconocimiento facial que permite un desbloqueo hasta un 30% mas rapido   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ",Phantom black,Nuevo,https://http2.mlstatic.com/D_NQ_NP_829663-MLA52131310320_102022-V.webp
24,Moto G52 128 GB porcelain white 6 GB RAM,879.900,https://www.mercadolibre.com.co/moto-g52-128-gb-porcelain-white-6-gb-ram/p/MCO19469756?pdp_filters=category:MCO1055#searchVariation=MCO19469756&position=25&search_layout=stack&type=product&tracking_id=72256173-8d73-4137-ad9a-c8efae8cdfd9,Moto,"Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 3 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Ademas  el dispositivo cuenta con camara frontal de 16 Mpx para que puedas sacarte divertidas selfies o hacer videollamadas   Experiencia visual increible Mira tus series y peliculas favoritas con la mejor definicion a traves de su pantalla AMOLED de 6 6""  Disfruta de colores brillantes y detalles precisos en todos tus contenidos   Capacidad y eficiencia Con su potente procesador y memoria RAM de 6 GB tu equipo alcanzara un alto rendimiento con gran velocidad de transmision de contenidos y ejecutara multiples aplicaciones a la vez sin demoras   Desbloqueo facial y dactilar Maxima seguridad para que solo tu puedas acceder al equipo  Podras elegir entre el sensor de huella dactilar para habilitar el telefono en un toque  o el reconocimiento facial que permite un desbloqueo hasta un 30% mas rapido   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ",Porcelain white,Nuevo,https://http2.mlstatic.com/D_NQ_NP_963889-MLA50817320406_072022-V.webp
25,Hyundai L651 Dual SIM 64 GB azul 3 GB RAM,374.900,https://www.mercadolibre.com.co/hyundai-l651-dual-sim-64-gb-azul-3-gb-ram/p/MCO19556382?pdp_filters=category:MCO1055#searchVariation=MCO19556382&position=26&search_layout=stack&type=product&tracking_id=72256173-8d73-4137-ad9a-c8efae8cdfd9,Hyundai,Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 3 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Ademas  el dispositivo cuenta con camara frontal de 5 Mpx para que puedas sacarte divertidas selfies o hacer videollamadas   Mayor rendimiento Su memoria RAM de 3 GB permite que tu smartphone funcione de manera fluida y sin demoras al realizar distintas tareas  jugar o navegar   Desbloqueo veloz con tu huella digital Con el sensor de huella digital  el acceso es seguro y podras desbloquearlo automaticamente con un toque   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ,Azul,Nuevo,https://http2.mlstatic.com/D_NQ_NP_633468-MLA51242072138_082022-V.webp
26,Huawei P20 Lite (2018) 32 GB azul klein 4 GB RAM,519.000,https://www.mercadolibre.com.co/huawei-p20-lite-2018-32-gb-azul-klein-4-gb-ram/p/MCO13913353?pdp_filters=category:MCO1055#searchVariation=MCO13913353&position=27&search_layout=stack&type=product&tracking_id=72256173-8d73-4137-ad9a-c8efae8cdfd9,Huawei,"Doble camara y mas detalles Sus 2 camaras traseras de 16 Mpx/2 Mpx te permitiran tomar imagenes con mas detalles y lograr efectos unicos como el famoso modo retrato de poca profundidad de campo   Ademas  el dispositivo cuenta con camara frontal de 16 Mpx para que puedas sacarte divertidas selfies o hacer videollamadas   Mas para ver Con su pantalla IPS de 5 84""  disfruta de colores intensos y mayor nitidez en todos tus contenidos   Mayor rendimiento Su memoria RAM de 4 GB permite que tu smartphone funcione de manera fluida y sin demoras al realizar distintas tareas  jugar o navegar   Desbloqueo veloz con tu huella digital Con el sensor de huella digital  el acceso es seguro y podras desbloquearlo automaticamente con un toque   Bateria para todo el dia Su bateria de 3000 mAh se adapta a tu ritmo de vida y te garantiza energia para toda una jornada con una sola carga   El espacio que necesitas Con su memoria interna de 32 GB descarga tus aplicaciones favoritas y guarda todas las fotos y videos que quieras ",Azul Klein,Nuevo,https://http2.mlstatic.com/D_NQ_NP_731560-MLA44156593819_112020-V.webp
27,Samsung Galaxy A22 5G 128 GB violet 4 GB RAM,750.000,https://www.mercadolibre.com.co/samsung-galaxy-a22-5g-128-gb-violet-4-gb-ram/p/MCO18708005?pdp_filters=category:MCO1055#searchVariation=MCO18708005&position=28&search_layout=stack&type=product&tracking_id=72256173-8d73-4137-ad9a-c8efae8cdfd9,Samsung,Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 3 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Ademas  el dispositivo cuenta con camara frontal de 8 Mpx para que puedas sacarte divertidas selfies o hacer videollamadas   Mayor rendimiento Su memoria RAM de 4 GB permite que tu smartphone funcione de manera fluida y sin demoras al realizar distintas tareas  jugar o navegar   Desbloqueo veloz con tu huella digital Con el sensor de huella digital  el acceso es seguro y podras desbloquearlo automaticamente con un toque   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ,Violet,Nuevo,https://http2.mlstatic.com/D_NQ_NP_997721-MLA48697557450_122021-V.webp
28,Xiaomi Pocophone Poco F4 Dual SIM 256 GB nebula green 8 GB RAM,2.199.990,https://www.mercadolibre.com.co/xiaomi-pocophone-poco-f4-dual-sim-256-gb-nebula-green-8-gb-ram/p/MCO19488846?pdp_filters=category:MCO1055#searchVariation=MCO19488846&position=29&search_layout=stack&type=product&tracking_id=72256173-8d73-4137-ad9a-c8efae8cdfd9,Xiaomi,"Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 3 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Ademas  el dispositivo cuenta con camara frontal de 20 Mpx para que puedas sacarte divertidas selfies o hacer videollamadas   Experiencia visual increible Mira tus series y peliculas favoritas con la mejor definicion a traves de su pantalla AMOLED de 6 67""  Disfruta de colores brillantes y detalles precisos en todos tus contenidos   Capacidad y eficiencia Con su potente procesador y memoria RAM de 8 GB tu equipo alcanzara un alto rendimiento con gran velocidad de transmision de contenidos y ejecutara multiples aplicaciones a la vez sin demoras   Desbloqueo facial y dactilar Maxima seguridad para que solo tu puedas acceder al equipo  Podras elegir entre el sensor de huella dactilar para habilitar el telefono en un toque  o el reconocimiento facial que permite un desbloqueo hasta un 30% mas rapido   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 4500 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ",Nebula green,Nuevo,https://http2.mlstatic.com/D_NQ_NP_948203-MLA50875439657_072022-V.webp
29,Apple iPhone 12 (64 GB) - Verde,2.999.000,https://www.mercadolibre.com.co/apple-iphone-12-64-gb-verde/p/MCO16163650?pdp_filters=category:MCO1055#searchVariation=MCO16163650&position=30&search_layout=stack&type=product&tracking_id=72256173-8d73-4137-ad9a-c8efae8cdfd9,Apple,El iPhone 12 tiene una espectacular pantalla Super Retina XDR de 6 1 pulgadas (1)  Un frente de Ceramic Shield  cuatro veces mas resistente a las caidas (2)  Modo Noche en todas las camaras  para que puedas tomar fotos increibles con poca luz  Grabacion  edicion y reproduccion de video en Dolby Vision con calidad cinematografica  Y el potente chip A14 Bionic  Ademas  es compatible con los nuevos accesorios MagSafe  que se acoplan facilmente a tu iPhone y permiten una carga inalambrica mas rapida (3)  Que comience la diversion    Avisos Legales (1) La pantalla tiene las esquinas redondeadas  Si se mide en forma de rectangulo  la pantalla tiene 6 06 pulgadas en diagonal  El area real de visualizacion es menor  (2) La afirmacion se basa en la comparacion de la parte frontal de Ceramic Shield del iPhone 12 con respecto a la generacion anterior de iPhone  (3) Los accesorios se venden por separado  (4) El iPhone 12 es resistente a las salpicaduras  al agua y al polvo  y fue probado en condiciones de laboratorio controladas  con una clasificacion IP68 segun la norma IEC 60529 (hasta 30 minutos a una profundidad maxima de 6 metros)  La resistencia a las salpicaduras  al agua y al polvo no es una condicion permanente y podria disminuir como consecuencia del uso normal  No intentes cargar un iPhone mojado; consulta el manual del usuario para ver las instrucciones de limpieza y secado  La garantia no cubre danos producidos por liquidos ,Verde,Nuevo,https://http2.mlstatic.com/D_NQ_NP_923127-MLA46153566905_052021-V.webp
30,Apple iPhone 14 Pro Max (512 GB) - Color plata,7.789.000,https://www.mercadolibre.com.co/apple-iphone-14-pro-max-512-gb-color-plata/p/MCO19615375?pdp_filters=category:MCO1055#searchVariation=MCO19615375&position=31&search_layout=stack&type=product&tracking_id=72256173-8d73-4137-ad9a-c8efae8cdfd9,Apple,El iPhone 14 Pro Max te permite captar detalles increibles gracias a su camara gran angular de 48 MP  Ademas  trae la Dynamic Island y una pantalla siempre activa  para que puedas interactuar con tu iPhone de una forma completamente nueva  Y viene con Deteccion de Choques(1)  una funcionalidad de seguridad que pide ayuda cuando no estas en condiciones de hacerlo   Aviso legal   (1) La funcionalidad Emergencia SOS usa conexion celular o llamadas por Wi-Fi  (2) La pantalla tiene las esquinas redondeadas  Si se mide en forma de rectangulo  la pantalla tiene 6 69 pulgadas en diagonal  El area real de visualizacion es menor  (3) La duracion de la bateria varia segun el uso y la configuracion  (4) Se requiere un plan de datos  5G esta disponible en algunos mercados y a traves de operadores especificos  Las velocidades varian segun las condiciones del lugar y el operador  (5) El iPhone 14 Pro Max es resistente a las salpicaduras  al agua y al polvo  y fue probado en condiciones de laboratorio controladas  con una clasificacion IP68 segun la norma IEC 60529 (hasta 30 minutos a una profundidad maxima de 6 metros)  La resistencia a las salpicaduras  al agua y al polvo no es una condicion permanente  y podria disminuir como consecuencia del uso normal  No intentes cargar un iPhone mojado; consulta el manual del usuario para ver las instrucciones de limpieza y secado  La garantia no cubre danos producidos por liquidos  (6) Algunas funcionalidades podrian no estar disponibles en todos los paises o areas ,Plata,Nuevo,https://http2.mlstatic.com/D_NQ_NP_770607-MLM51559385328_092022-V.webp
31,Umidigi A11 Pro Max Dual SIM 128 GB mist blue 4 GB RAM,499.900,https://www.mercadolibre.com.co/umidigi-a11-pro-max-dual-sim-128-gb-mist-blue-4-gb-ram/p/MCO18913711?pdp_filters=category:MCO1055#searchVariation=MCO18913711&position=32&search_layout=stack&type=product&tracking_id=72256173-8d73-4137-ad9a-c8efae8cdfd9,Umidigi,Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 3 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Ademas  el dispositivo cuenta con camara frontal de 24 Mpx para que puedas sacarte divertidas selfies o hacer videollamadas   Mayor rendimiento Su memoria RAM de 4 GB permite que tu smartphone funcione de manera fluida y sin demoras al realizar distintas tareas  jugar o navegar   Desbloqueo facial y dactilar Maxima seguridad para que solo tu puedas acceder al equipo  Podras elegir entre el sensor de huella dactilar para habilitar el telefono en un toque  o el reconocimiento facial que permite un desbloqueo hasta un 30% mas rapido   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5150 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ,Mist blue,Nuevo,https://http2.mlstatic.com/D_NQ_NP_823701-MLA52131383425_102022-V.webp
32,Xiaomi Redmi 10 2022 Dual SIM 128 GB gris carbón 4 GB RAM,759.900,https://www.mercadolibre.com.co/xiaomi-redmi-10-2022-dual-sim-128-gb-gris-carbon-4-gb-ram/p/MCO19691089?pdp_filters=category:MCO1055#searchVariation=MCO19691089&position=33&search_layout=stack&type=product&tracking_id=72256173-8d73-4137-ad9a-c8efae8cdfd9,Xiaomi,Fotografia profesional en tu bolsillo Descubre infinitas posibilidades para tus fotos con las 4 camaras principales de tu equipo  Pon a prueba tu creatividad y juega con la iluminacion  diferentes planos y efectos para obtener grandes resultados   Mayor rendimiento Su memoria RAM de 4 GB permite que tu smartphone funcione de manera fluida y sin demoras al realizar distintas tareas  jugar o navegar   Desbloqueo facial y dactilar Maxima seguridad para que solo tu puedas acceder al equipo  Podras elegir entre el sensor de huella dactilar para habilitar el telefono en un toque  o el reconocimiento facial que permite un desbloqueo hasta un 30% mas rapido   Bateria de duracion superior ¡Desenchufate! Con la super bateria de 5000 mAh tendras energia por mucho mas tiempo para jugar  ver series o trabajar sin necesidad de realizar recargas ,Gris carbón,Nuevo,https://http2.mlstatic.com/D_NQ_NP_954510-MLA51163159088_082022-V.webp
